filename	mark	label	offset1	offset2	span	code
es-S0210-48062005000300016-2	T17	ENFERMEDAD	2456	2495	patologia de l'aparell valvular cardíac	368009
es-S0210-48062005000300016-2	T18	ENFERMEDAD	2514	2535	vegetacions valvulars	459055004
es-S0210-48062005000300016-2	T19	ENFERMEDAD	2557	2578	discinesia miocàrdica	25437005
es-S0210-48062005000300016-2	T20	ENFERMEDAD	2814	2887	macro/ microaneurismes o alteracions de l'artèria renal principal o aorta	67362008+36184004
es-S0210-48062005000300016-2	T21	ENFERMEDAD	2918	2951	malaltia protrombótica i vascular	76612001
es-S0210-48062005000300016-2	T22	ENFERMEDAD	3343	3354	hipertensió	38341003
es-S0210-48062005000300016-2	T23	ENFERMEDAD	3252	3261	embolisme	414086009
es-S0210-48062005000300016-2	T24	ENFERMEDAD	3282	3300	malaltia sistèmica	56019007
es-S1130-05582008000400007-2	T1	ENFERMEDAD	47	84	taca blavosa a la regió nasoorbitaria	121000119106
es-S1130-05582008000400007-2	T2	ENFERMEDAD	357	367	estrabisme	22066006
es-S1130-05582008000400007-2	T3	ENFERMEDAD	338	343	lesió	417163006
es-S1130-05582008000400007-2	T4	ENFERMEDAD	546	566	hemangioma fibrosado	400210000
es-S0365-66912006001200010-1	T1	ENFERMEDAD	184	194	exoftalmos	18265008
es-S0365-66912006001200010-1	T2	ENFERMEDAD	42	62	neoplàsia de laringe	126692004
es-S0365-66912006001200010-1	T3	ENFERMEDAD	64	89	diabetis mellitus tipus 2	44054006
es-S0365-66912006001200010-1	T4	ENFERMEDAD	91	101	ex-fumador	8517006
es-S0365-66912006001200010-1	T5	ENFERMEDAD	104	114	ex-bevedor	82581004
es-S0365-66912006001200010-1	T6	ENFERMEDAD	132	151	crisi hipertiroidal	34486009
es-S0365-66912006001200010-1	T7	ENFERMEDAD	331	357	retinopatia diabètica lleu	4855003
es-S0365-66912006001200010-1	T8	ENFERMEDAD	450	483	retracció de totes dues parpelles	14520009
es-S0365-66912006001200010-1	T9	ENFERMEDAD	755	765	exoftalmos	18265008
es-S0365-66912006001200010-1	T10	ENFERMEDAD	1452	1462	exoftalmos	18265008
es-S0365-66912006001200010-1	T11	ENFERMEDAD	976	985	proptosis	18265008
es-S0365-66912006001200010-1	T12	ENFERMEDAD	1829	1838	proptosis	18265008
es-S0365-66912006001200010-1	T13	ENFERMEDAD	1105	1124	oftalmoplejía en AO	16110005
es-S0365-66912006001200010-1	T14	ENFERMEDAD	1127	1144	exposició corneal	315298001
es-S0365-66912006001200010-1	T15	ENFERMEDAD	2040	2066	retinopatia diabètica lleu	4855003
es-S0365-66912006001200010-1	T16	ENFERMEDAD	1310	1335	severa crisi hipotiroidal	83986005
es-S0365-66912006001200010-1	T17	ENFERMEDAD	1664	1672	glaucoma	23986001
es-S0365-66912006001200010-1	T18	ENFERMEDAD	1997	2021	neuropatía òptica severa	77157004
es-S0365-66912006001200010-1	T19	ENFERMEDAD	2040	2075	retinopatia diabètica lleu-moderada	4855003
es-S0211-57352011000100008-1	T1	ENFERMEDAD	41	65	trastorn afectiu bipolar	13746004
es-S0211-57352011000100008-1	T2	ENFERMEDAD	640	660	hipertensió arterial	38341003
es-S0211-57352011000100008-1	T3	ENFERMEDAD	1540	1560	hipertensió arterial	38341003
es-S0211-57352011000100008-1	T4	ENFERMEDAD	677	691	hipopotassèmia	43339004
es-S0211-57352011000100008-1	T5	ENFERMEDAD	765	782	retenció urinària	267064002
es-S0211-57352011000100008-1	T6	ENFERMEDAD	1562	1565	HTA	38341003
es-S0211-57352011000100008-1	T7	ENFERMEDAD	2222	2225	HTA	38341003
es-S0211-57352011000100008-1	T8	ENFERMEDAD	1572	1585	hipernatremia	39355002
es-S0211-57352011000100008-1	T9	ENFERMEDAD	2001	2018	catatonia maligna	441833000
es-S0211-57352011000100008-1	T10	ENFERMEDAD	2452	2469	catatonia maligna	441833000
es-S0211-57352011000100008-1	T11	ENFERMEDAD	2355	2366	encefalitis	45170000
es-S0211-57352011000100008-1	T12	ENFERMEDAD	2437	2440	TAB	13746004
es-S0211-57352011000100008-1	T13	ENFERMEDAD	1206	1221	trombosi venosa	111293003
es-S1130-05582015000100005-1	T1	ENFERMEDAD	223	274	ferida penetrant a nivell de la regió submandibular	428152007
es-S1130-05582015000100005-1	T2	ENFERMEDAD	358	379	trajecte intracranial	127296001
es-S1130-05582015000100005-1	T3	ENFERMEDAD	682	769	sortida de líquid cefalorraquidi per la ferida d'entrada ni pel conducte auditiu extern	230744007
es-S1130-05582015000100005-1	T4	ENFERMEDAD	682	738	sortida de líquid cefalorraquidi per la ferida d'entrada	230744007
es-S1130-05582015000100005-1	T5	ENFERMEDAD	1912	1968	sortida de líquid cefalorraquidi per la ferida d'entrada	230744007
es-S1130-05582015000100005-1	T6	ENFERMEDAD	2035	2051	ferida intraoral	65759007
es-S1130-05582015000100005-1	T7	ENFERMEDAD	2104	2124	ferida submandibular	95638000
es-S1130-05582015000100005-1	T8	ENFERMEDAD	2235	2248	neumoencéfalo	14415006
es-S1130-05582015000100005-1	T9	ENFERMEDAD	2444	2463	trastorn neurològic	118940003
es-S1130-05582015000100005-1	T10	ENFERMEDAD	2578	2632	pèrdua d'audició conductiva del 60% en l'oïda esquerra	44057004
es-S1698-44472005000400012-1	T1	ENFERMEDAD	181	185	PLGA	128702009
es-S1698-44472005000400012-1	T2	ENFERMEDAD	227	260	adenopatia a nivell submandibular	127084003
es-S1698-44472005000400012-1	T3	ENFERMEDAD	360	408	patologia no catalogada a la regió de cap i coll	274751001
es-S1698-44472005000400012-1	T4	ENFERMEDAD	672	676	PLGA	128702009
es-S1698-44472005000400012-1	T5	ENFERMEDAD	524	559	lesió a nivell de fossa nasal dreta	232340005
es-S1698-44472005000400012-1	T6	ENFERMEDAD	623	647	adenopatia submandibular	127085002
es-S1698-44472005000400012-1	T7	ENFERMEDAD	844	849	tumor	55342001
es-S1698-44472005000400012-1	T8	ENFERMEDAD	1193	1197	PLGA	128702009
es-S1698-44472005000400012-1	T9	ENFERMEDAD	1203	1271	invasió de marges quirúrgics a nivell de l'àrea pterigomaxilar dreta	254935002
es-S1698-44472005000400012-1	T10	ENFERMEDAD	1307	1331	adenopaties metastásicas	94392001
es-S1698-44472005000400012-1	T11	ENFERMEDAD	1589	1604	restes tumorals	300848003
es-S1698-69462006000300015-1	T1	ENFERMEDAD	610	626	tumor coronoídeo	126551000
es-S1698-69462006000300015-1	T2	ENFERMEDAD	230	288	asimetria facial per augment de volum en la galta esquerra	15253005
es-S1698-69462006000300015-1	T3	ENFERMEDAD	1192	1205	osteocondroma	443093007
es-S1698-69462006000300015-1	T4	ENFERMEDAD	1353	1375	deformitat de la galta	118930001
es-S0365-66912004000600009-2	T1	ENFERMEDAD	19	27	afáquica	24010005
es-S0365-66912004000600009-2	T2	ENFERMEDAD	51	61	cataractes	193570009
es-S0365-66912004000600009-2	T3	ENFERMEDAD	85	123	trencament capsular i sortida de vitri	784306000+3044008
es-S0365-66912004000600009-2	T4	ENFERMEDAD	578	630	despreniment i trencament de la membrana de Descemet	95738005+42312000
es-S0365-66912004000600009-2	T5	ENFERMEDAD	815	836	edema macular quístic	193387007
es-S0365-66912004000600009-2	T6	ENFERMEDAD	563	566	BML	419325003
es-S0365-66912004000600009-2	T7	ENFERMEDAD	263	276	edema corneal	27194006
es-S1130-05582016000100005-1	T1	ENFERMEDAD	289	305	hipoplàsia malar	93303009
es-S1130-05582016000100005-1	T2	ENFERMEDAD	517	537	hipoplàsia maxil·lar	444967008
es-S1130-05582016000100005-1	T3	ENFERMEDAD	126	148	llavi-paladar fenedura	66948001
es-S1130-05582016000100005-1	T4	ENFERMEDAD	357	387	dismorfia de la piràmide nasal	128274005
es-S1130-05582016000100005-1	T5	ENFERMEDAD	1289	1349	massís facial, en la qual es va evidenciar un seudoaneurisma	443089001
es-S1130-05582016000100005-1	T6	ENFERMEDAD	1892	1959	seudoaneurisma i la seva dependència de l'artèria maxil·lar interna	443089001
es-S1137-66272012000200017-1	T1	ENFERMEDAD	281	341	estenosi d'uns 3 cm de longitud en el terç mitjà de l'esòfag	63305008
es-S1137-66272012000200017-1	T2	ENFERMEDAD	1389	1411	reflux gastroesofágico	235595009
es-S1137-66272012000200017-1	T3	ENFERMEDAD	1366	1374	disfàgia	288939007
es-S1137-66272012000200017-1	T4	ENFERMEDAD	1531	1549	leiomioma esofàgic	276805005
es-S1137-66272009000500015-1	T1	ENFERMEDAD	137	213	úlcera d'aspecte necròtic de 4-5 cm de diàmetre en pilar amigdalí i amígdala	16485001
es-S1137-66272009000500015-1	T2	ENFERMEDAD	255	276	carcinoma epidermoide	402815007
es-S1137-66272009000500015-1	T3	ENFERMEDAD	491	512	carcinoma epidermoide	402815007
es-S1137-66272009000500015-1	T4	ENFERMEDAD	304	387	adenopaties laterocervicales ipsilaterales tant submaxil·lars com yugulodigástricas	127087005+127082004
es-S1137-66272009000500015-1	T5	ENFERMEDAD	491	544	carcinoma epidermoide localment avançat de orofaringe	423464009
es-S1137-66272009000500015-1	T6	ENFERMEDAD	553	555	M0	89474008
es-S1137-66272009000500015-1	T7	ENFERMEDAD	1093	1104	hematemesis	8765009
es-S1137-66272009000500015-1	T8	ENFERMEDAD	1366	1387	carcinoma epidermoide	402815007
es-S1137-66272009000500015-1	T9	ENFERMEDAD	1403	1436	metàstasi de carcinoma de laringe	276975007
es-S1137-66272009000500015-1	T10	ENFERMEDAD	1922	1946	disseminació metastásica	128462008
es-S1134-80462016000600005-3	T1	ENFERMEDAD	21	47	neuràlgia del nervi pudend	427972000
es-S1134-80462016000600005-3	T2	ENFERMEDAD	65	130	lesió directa posterior a una resecció trans-ureteral de pròstata	12456005
es-S1134-80462016000600005-3	T3	ENFERMEDAD	693	702	depressió	394924000
es-S1134-80462016000600005-3	T4	ENFERMEDAD	734	743	depressió	394924000
es-S1134-80462016000600005-3	T5	ENFERMEDAD	1246	1255	depressió	394924000
es-S1134-80462016000600005-3	T6	ENFERMEDAD	1323	1332	depressió	394924000
es-S1134-80462016000600005-3	T7	ENFERMEDAD	746	759	ansietat lleu	70997004
es-S1134-80462016000600005-3	T8	ENFERMEDAD	1294	1307	ansietat lleu	70997004
es-S1134-80462016000600005-3	T9	ENFERMEDAD	997	1010	fístula d'LCR	230744007
es-S1134-80462016000600005-3	T10	ENFERMEDAD	21	130	neuràlgia del nervi pudend secundària a una lesió directa posterior a una resecció trans-ureteral de pròstata	427972000+213267001
es-S1134-80462016000600005-3	T11	ENFERMEDAD	148	228	dolor de característiques neuropàtiques (coïssor, parestèsies) en genital extern	247398009+77142006
es-S1130-63432016000600013-1	T1	ENFERMEDAD	36	49	hiperuricemia	35885006
es-S0211-57352007000200017-1	T1	ENFERMEDAD	190	198	cremades	125666000
es-S0211-57352007000200017-1	T2	ENFERMEDAD	152	167	quadre psicòtic	65971000052100
es-S0211-57352007000200017-1	T3	ENFERMEDAD	351	366	malaltia mental	234947003
es-S0211-57352007000200017-1	T4	ENFERMEDAD	488	520	infecció de la ferida quirúrgica	58126003
es-S0211-57352007000200017-1	T5	ENFERMEDAD	524	555	cremades de segon i tercer grau	403191005+403192003
es-S0211-57352007000200017-1	T6	ENFERMEDAD	389	405	consum de tòxics	361055000
es-S0211-57352007000200017-1	T7	ENFERMEDAD	524	532	cremades	125666000
es-S0211-57352007000200017-1	T8	ENFERMEDAD	1349	1363	part complicat	199745000
es-S0211-57352007000200017-1	T9	ENFERMEDAD	1859	1874	distimia de por	1402001
es-S0211-57352007000200017-1	T10	ENFERMEDAD	1848	1857	hipotimia	224977004
es-S0211-57352007000200017-1	T11	ENFERMEDAD	2127	2192	mesos posteriors al part va iniciar un trastorn de l'estat d'ànim	73972002
es-S0211-57352007000200017-1	T12	ENFERMEDAD	2431	2448	clínica psicòtica	69322001
es-S0211-57352007000200017-1	T13	ENFERMEDAD	2867	2896	quadre al·lucinatori-delirant	69322001
es-S0211-57352007000200017-1	T14	ENFERMEDAD	4003	4027	psicopatologia psicòtica	69322001
es-S0211-57352007000200017-1	T15	ENFERMEDAD	4104	4150	quadre amnèsic secundari al quadre confusional	48167000+37732008
es-S1889-836X2015000200005-1	T1	ENFERMEDAD	59	87	espondiloartritis psoriásica	784332006
es-S1889-836X2015000200005-1	T2	ENFERMEDAD	90	102	fibromiàlgia	203082005
es-S1889-836X2015000200005-1	T3	ENFERMEDAD	1071	1094	insuficiència limfàtica	362971004
es-S1889-836X2015000200005-1	T4	ENFERMEDAD	1071	1111	insuficiència limfàtica bilateral severa	362971004
es-S1889-836X2015000200005-1	T5	ENFERMEDAD	1242	1274	call de fractura en 3er i 4o MTT	263251009
es-S1889-836X2015000200005-1	T6	ENFERMEDAD	1326	1344	fractura en 1r MTT	263251009
es-S1889-836X2015000200005-1	T7	ENFERMEDAD	1592	1612	fractures per estrès	240197007
es-S1889-836X2015000200005-1	T8	ENFERMEDAD	239	252	hàbits tòxics	228272008
es-S1889-836X2015000200005-1	T9	ENFERMEDAD	388	399	traumatisme	417746004
es-S1889-836X2015000200005-1	T10	ENFERMEDAD	796	805	sinovitis	416209007
es-S1889-836X2015000200005-1	T11	ENFERMEDAD	2000	2018	fractures d'estrès	240197007
es-S1889-836X2015000200005-1	T12	ENFERMEDAD	2142	2165	insuficiència limfàtica	362971004
es-S1130-05582012000300006-1	T1	ENFERMEDAD	514	525	adenopaties	30746006
es-S1130-05582012000300006-1	T2	ENFERMEDAD	663	725	desdentamiento parcial per absència de caní i molars inferiors	444818007
es-S1130-05582012000300006-1	T3	ENFERMEDAD	690	725	absència de caní i molars inferiors	109673006
es-S1130-05582012000300006-1	T4	ENFERMEDAD	1015	1020	lesió	417163006
es-S1130-05582012000300006-1	T5	ENFERMEDAD	1289	1294	lesió	417163006
es-S1130-05582012000300006-1	T6	ENFERMEDAD	1734	1739	lesió	417163006
es-S1130-05582012000300006-1	T7	ENFERMEDAD	1812	1817	lesió	417163006
es-S1130-05582012000300006-1	T8	ENFERMEDAD	2484	2489	tumor	55342001
es-S0212-71992006000700009-1	T1	ENFERMEDAD	91	113	síndrome postflebítico	20427003
es-S0212-71992006000700009-1	T2	ENFERMEDAD	238	249	sèpsia greu	91302008
es-S0212-71992006000700009-1	T3	ENFERMEDAD	287	290	HTA	38341003
es-S0212-71992006000700009-1	T4	ENFERMEDAD	292	300	obesitat	414916001
es-S0212-71992006000700009-1	T5	ENFERMEDAD	302	309	artrosi	396275006
es-S0212-71992006000700009-1	T6	ENFERMEDAD	323	347	adenoma tubular de colón	444898006
es-S0212-71992006000700009-1	T7	ENFERMEDAD	407	475	colecistitis litiàsica amb important plastró inflamatori subhepático	25924004
es-S0212-71992006000700009-1	T8	ENFERMEDAD	564	574	TVP de EII	404223003
es-S0212-71992006000700009-1	T9	ENFERMEDAD	579	582	TEP	233935004
es-S0212-71992006000700009-1	T10	ENFERMEDAD	595	617	fibril·lació auricular	49436004
es-S0212-71992006000700009-1	T11	ENFERMEDAD	847	866	hipotensió arterial	45007003
es-S0212-71992006000700009-1	T12	ENFERMEDAD	1146	1154	trombosi	439127006
es-S0212-71992006000700009-1	T13	ENFERMEDAD	1380	1402	sèpsia d'origen biliar	91302008
es-S0212-71992006000700009-1	T14	ENFERMEDAD	1763	1803	endocarditis a nivell subvalvular mitral	459152004
es-S0212-71992006000700009-1	T15	ENFERMEDAD	1947	1961	lesió hepàtica	300331000
es-S0212-71992006000700009-1	T16	ENFERMEDAD	1987	2010	dilatació de via biliar	123608004
es-S0212-71992006000700009-1	T17	ENFERMEDAD	2147	2151	SDMO	238148004
es-S0212-71992006000700009-1	T18	ENFERMEDAD	1672	1681	abscessos	128477000
es-S0212-71992006000700009-1	T19	ENFERMEDAD	2246	2276	colangiocarcinoma multicèntric	70179006
es-S0212-71992006000700009-1	T20	ENFERMEDAD	2315	2379	extensió local al llit vesicular i a vies biliars extrahepáticas	126853008
es-S0212-71992006000700009-1	T21	ENFERMEDAD	2381	2438	metàstasis regionals a ganglis limfàtics de l'hil hepàtic	127120007
es-S0212-71992006000700009-1	T22	ENFERMEDAD	2567	2606	sobreinfección per Enterobacter cloacae	721728007
es-S0212-71992006000700009-1	T23	ENFERMEDAD	2712	2725	quadre sèptic	238150007
es-S1130-05582007000500003-1	T1	ENFERMEDAD	353	465	lesió osteolítica ben delimitada d'uns 2,5 cm de diàmetre localitzada a nivell de la branca ascendent mandibular	94403001
es-S1130-05582007000500003-1	T2	ENFERMEDAD	578	613	lesió metastásica de adenocarcinoma	4590003
es-S1130-05582007000500003-1	T3	ENFERMEDAD	974	995	adenopaties regionals	30746006
es-S1130-05582007000500003-1	T4	ENFERMEDAD	1180	1210	origen gàstric de la metàstasi	94606003
es-S1130-05582007000500003-1	T5	ENFERMEDAD	353	358	lesió	417163006
es-S1130-05582007000500003-1	T6	ENFERMEDAD	512	517	lesió	417163006
es-S1130-05582007000500003-1	T7	ENFERMEDAD	578	583	lesió	417163006
es-S1130-01082007000300014-1	T1	ENFERMEDAD	46	62	politraumatizado	417746004
es-S1130-01082007000300014-1	T2	ENFERMEDAD	227	281	fractura de cigoma esquerre, paret lateral de l'òrbita	263164000
es-S1130-01082007000300014-1	T3	ENFERMEDAD	289	312	fractura d'ossos propis	263171005
es-S1130-01082007000300014-1	T4	ENFERMEDAD	314	335	fractura de clavícula	58150001
es-S1130-01082007000300014-1	T5	ENFERMEDAD	346	365	fractura d'estèrnum	78516000
es-S1130-01082007000300014-1	T6	ENFERMEDAD	367	405	fractures múltiples costals bilaterals	1261007
es-S1130-01082007000300014-1	T7	ENFERMEDAD	410	422	volet costal	78011002
es-S1130-01082007000300014-1	T8	ENFERMEDAD	433	451	emfisema subcutani	3830001
es-S1130-01082007000300014-1	T9	ENFERMEDAD	453	468	neumomediastino	16838000
es-S1130-01082007000300014-1	T10	ENFERMEDAD	475	486	pneumotòrax	36118008
es-S1130-01082007000300014-1	T11	ENFERMEDAD	489	518	fractura de la branca pubiana	13695006
es-S1130-01082007000300014-1	T12	ENFERMEDAD	132	148	hipoxèmia severa	389087006
es-S1130-01082007000300014-1	T13	ENFERMEDAD	551	567	hipoxèmia severa	389087006
es-S1130-01082007000300014-1	T14	ENFERMEDAD	1328	1352	fístula traqueoesofágica	95435007
es-S1130-01082007000300014-1	T15	ENFERMEDAD	1582	1611	xoc resistent a catecolaminas	27942005
es-S1130-01082007000300014-1	T16	ENFERMEDAD	1616	1624	acidosis	51387008
es-S1130-01082007000300014-1	T17	ENFERMEDAD	707	714	lesions	157670007
es-S1130-01082007000300014-1	T18	ENFERMEDAD	132	141	hipoxèmia	123823007
es-S1130-01082007000300014-1	T19	ENFERMEDAD	551	560	hipoxèmia	123823007
es-S1130-01082007000300014-1	T20	ENFERMEDAD	1627	1636	hipoxèmia	123823007
es-S1139-76322012000400011-1	T1	ENFERMEDAD	73	95	hematúria macroscòpica	197941005
es-S1139-76322012000400011-1	T2	ENFERMEDAD	390	403	bilharzhiasis	10087007
es-S1139-76322012000400011-1	T3	ENFERMEDAD	922	938	esquistosomiasis	10087007
es-S1139-76322016000400011-2	T1	ENFERMEDAD	487	502	neumomediastino	16838000
es-S1139-76322016000400011-2	T2	ENFERMEDAD	505	564	emfisema subcutani en el coll i la regió superior del tòrax	3830001
es-S1139-76322016000400011-2	T3	ENFERMEDAD	199	212	deshidratació	34095006
es-S0212-16112012000600045-1	T1	ENFERMEDAD	93	108	úlcera gàstrica	397825006
es-S0212-16112012000600045-1	T2	ENFERMEDAD	212	225	reflux alcalí	1027000
es-S0212-16112012000600045-1	T3	ENFERMEDAD	254	274	quadres suboclusivos	16834011000119109
es-S0212-16112012000600045-1	T4	ENFERMEDAD	309	330	obstrucció intestinal	81060008
es-S0212-16112012000600045-1	T5	ENFERMEDAD	356	367	malnutrició	248325000
es-S0212-16112012000600045-1	T6	ENFERMEDAD	372	392	hipoalbuminemia greu	119247004
es-S0212-16112012000600045-1	T7	ENFERMEDAD	394	428	anèmia de trastorns crònics severa	191268006
es-S0212-16112012000600045-1	T8	ENFERMEDAD	430	473	úlceres per pressió en regió sacra i talons	225562005+225561003
es-S0212-16112012000600045-1	T9	ENFERMEDAD	500	522	síndrome d'immobilitat	203041005
es-S0212-16112012000600045-1	T10	ENFERMEDAD	538	547	TBC renal	44323002
es-S0212-16112012000600045-1	T11	ENFERMEDAD	571	597	pielonefritis de repetició	63302006
es-S0212-16112012000600045-1	T12	ENFERMEDAD	628	645	estenosi ureteral	95574003
es-S0212-16112012000600045-1	T13	ENFERMEDAD	660	671	anemización	271737000
es-S0212-16112012000600045-1	T14	ENFERMEDAD	735	750	sagnat digestiu	74474003
es-S0212-16112012000600045-1	T15	ENFERMEDAD	761	794	desnutrició proteic-calòrica greu	238107002
es-S0212-16112012000600045-1	T16	ENFERMEDAD	996	1004	anasarca	267038008
es-S0212-16112012000600045-1	T17	ENFERMEDAD	1020	1057	desnutrició per síndrome malabsortivo	65404009+32230006
es-S0212-16112012000600045-1	T18	ENFERMEDAD	1509	1531	úlceres en regió sacra	225562005
es-S0212-16112012000600045-1	T19	ENFERMEDAD	1720	1747	infecció del tracte urinari	68566005
es-S0004-06142007000900013-1	T1	ENFERMEDAD	879	896	torsió testicular	81996005
es-S1698-44472004000500007-1	T1	ENFERMEDAD	91	113	càries de la dent # 37	80967001
es-S1698-44472004000500007-1	T2	ENFERMEDAD	91	97	càries	80967001
es-S1698-44472004000500007-1	T3	ENFERMEDAD	467	473	càries	80967001
es-S1698-44472004000500007-1	T4	ENFERMEDAD	713	719	càries	80967001
es-S1698-44472004000500007-1	T5	ENFERMEDAD	1422	1444	reaccions al·lèrgiques	419076005
es-S1698-44472004000500007-1	T6	ENFERMEDAD	1035	1040	lesió	417163006
es-S1698-44472004000500007-1	T7	ENFERMEDAD	1712	1717	lesió	417163006
es-S1698-44472004000500007-1	T8	ENFERMEDAD	2367	2382	liquen pla oral	235049008
es-S1698-44472004000500007-1	T9	ENFERMEDAD	2457	2482	dermatitis aguda-subaguda	53107009
es-S1698-44472004000500007-1	T10	ENFERMEDAD	1773	1778	lesió	417163006
es-S1698-44472004000500007-1	T11	ENFERMEDAD	1857	1862	lesió	417163006
es-S1698-44472004000500007-1	T12	ENFERMEDAD	2548	2553	lesió	417163006
es-S0210-48062003000900013-1	T1	ENFERMEDAD	123	146	infecció urinària baixa	68566005
es-S0210-48062003000900013-1	T2	ENFERMEDAD	149	163	còlic nefrític	7093002
es-S0210-48062003000900013-1	T3	ENFERMEDAD	24	31	fumador	77176002
es-S0210-48062003000900013-1	T4	ENFERMEDAD	478	492	adenocarcinoma	443961001
